,GLRLM0,GLRLM1,GLRLM4,correlation_45,ASM_0,energy_90,Label
1616,1.835,420.261,26.517,0.46854803,0.000450947,0.021574073,0
1617,1.651,368.37,24.199,0.14985653,0.000540599,0.023476752,0
1618,1.705,278.862,29.453,0.181569142,0.000413058,0.020226813,0
1619,1.787,630.334,23.662,0.185498472,0.000539977,0.023626203,0
1620,1.748,1157.214,18.159,0.616191892,0.000566272,0.023604284,0
1621,1.797,337.692,26.946,0.406003031,0.000469582,0.022235718,0
1622,1.836,220.893,32.973,0.161268627,0.000435005,0.021181828,0
1623,1.791,573.214,23.365,0.078059008,0.000586356,0.024406411,0
1624,1.943,330.042,30.342,0.187285666,0.000399393,0.020088148,0
1625,1.889,196.681,33.76,0.103328342,0.000398772,0.02003138,0
1626,1.854,345.617,28.679,0.125814178,0.000468339,0.021381271,0
1627,1.886,425.532,26.814,0.180388637,0.000374133,0.019639952,0
1628,1.838,477.048,23.95,0.339319211,0.000550951,0.02442761,0
1629,1.83,545.649,25.464,0.422220323,0.000403948,0.0206322,0
1630,1.509,778.593,18.719,0.427192094,0.000520101,0.022142407,0
1631,1.869,527.587,26.828,0.229932292,0.000385314,0.019443945,0
1632,1.692,639.095,22.795,-0.025068703,0.000485524,0.021588464,0
1633,1.8,428.231,26.318,0.622627904,0.000456331,0.021191601,0
1634,1.755,300.021,28.173,0.439397785,0.000542048,0.023383967,0
1635,1.741,559.533,23.105,0.266397344,0.000541427,0.023722405,0
1636,1.895,425.439,27.238,0.40776436,0.000387591,0.020077839,0
1637,1.773,278.969,27.725,0.097522521,0.000577039,0.023826909,0
1638,1.959,275.409,31.406,0.167077319,0.000481176,0.020221694,0
1639,1.881,359.703,28.913,0.128783107,0.000393595,0.020185826,0
1640,1.849,930.582,21.419,0.5981683,0.000396287,0.020211453,0
1641,1.849,553.74,25.108,0.263468082,0.000385107,0.019708356,0
1642,1.938,569.329,27.209,0.245439112,0.000489665,0.021968739,0
1643,1.815,339.899,28.497,-0.195894094,0.00040871,0.01960302,0
1644,1.835,277.529,28.895,0.092997303,0.000661928,0.024851958,0
1645,1.862,399.677,27.627,0.153262017,0.000390076,0.02027793,0
1646,1.816,356.852,26.996,0.082450591,0.000437903,0.021005146,0
1647,1.776,397.763,24.96,0.201821314,0.000533766,0.023321905,0
1648,1.72,544.134,21.702,0.161458004,0.000567308,0.023883325,0
1649,1.87,410.118,27.152,0.169726706,0.000408089,0.019760814,0
1650,1.827,314.17,30.168,0.319992898,0.000456538,0.020931089,0
1651,1.806,311.168,28.713,0.238930875,0.000415956,0.020026211,0
1652,1.853,812.012,22.28,-0.040697383,0.000557783,0.023956899,0
1653,1.868,443.449,26.503,0.629498836,0.000768764,0.030254797,0
1654,1.788,332.241,28.291,0.351123152,0.000429622,0.020836905,0
1655,1.884,361.334,28.77,-0.021119921,0.000438939,0.019170488,0
1656,1.928,205.623,33.026,0.471918688,0.000416785,0.020856768,0
1657,2.019,170.827,36.334,0.207428076,0.000405604,0.020516472,0
1658,1.889,288.756,30.307,0.163575965,0.00037786,0.01935857,0
1659,1.879,263.104,30.781,0.456863961,0.000387384,0.019613579,0
1660,1.853,263.687,30.486,0.070206934,0.000415956,0.019870525,0
1661,1.583,760.739,19.367,0.748360003,0.000460679,0.020896439,0
1662,1.796,231.24,31.38,0.51961917,0.000415542,0.019310381,0
1663,1.892,290.566,30.235,0.160517014,0.000531903,0.020155032,0
1664,1.735,223.07,30.392,0.044074924,0.000702095,0.026629577,0
1665,1.724,210.608,29.918,0.445161756,0.000471031,0.021779431,0
1666,1.742,193.044,31.861,-0.122914462,0.000463577,0.021982871,0
1667,1.761,532.842,24.042,0.442697205,0.000373098,0.019901759,0
1668,1.792,443.887,25.105,0.036874965,0.000446392,0.021712784,0
1669,1.848,364.039,28.677,0.42715441,0.00038904,0.01991216,0
1670,1.782,539.966,22.985,0.30571206,0.000595673,0.024431847,0
1671,1.813,641.318,24.091,0.186698291,0.00040871,0.020465951,0
1672,1.869,164.158,34.429,0.182539032,0.00041989,0.020506378,0
1673,1.8,668.598,24.918,0.434840202,0.000483661,0.021973451,0
1674,1.813,201.385,31.951,0.095206218,0.000539563,0.022142407,0
1675,1.843,226.162,31.951,0.356496704,0.000419269,0.019750334,0
1676,1.811,246.345,30.466,0.101145682,0.000449705,0.020871653,0
1677,1.877,341.352,27.739,0.455637863,0.000489044,0.022123698,0
1678,1.926,385.364,28.418,0.654626423,0.000474965,0.021964026,0
1679,1.841,400.609,27.028,0.106293974,0.00043811,0.020642233,0
1680,1.892,383.514,27.854,0.074569075,0.000417406,0.020369616,0
1681,1.713,479.44,23.557,0.070221237,0.000618241,0.024747599,0
1682,1.64,1058.648,17.552,0.014241603,0.000594845,0.024081889,0
1683,1.919,403.269,28.754,0.382642823,0.000419476,0.02149716,0
1684,1.739,314.082,28.186,0.376778554,0.000585735,0.0247183,0
1685,1.899,339.2,29.001,0.046315965,0.000453846,0.020571901,0
1686,1.737,268.537,28.157,0.239440323,0.000516788,0.023040558,0
1687,1.904,305.631,30.293,-0.007118447,0.000594638,0.022900849,0
1688,1.772,249.199,29.01,0.170708975,0.000621761,0.024414893,0
1689,1.776,391.549,26.408,0.450500124,0.00044163,0.021376429,0
1690,1.877,419.761,27.147,0.454856366,0.000395873,0.020077839,0
1691,1.88,542.718,25.797,-0.117482834,0.00043811,0.021342502,0
1692,1.877,188.167,33.827,0.336850038,0.000422582,0.02048112,0
1693,1.868,575.929,24.965,0.040492482,0.000467718,0.021347352,0
1694,1.846,246.662,30.938,0.359629307,0.000363988,0.019581884,0
1695,1.804,364.661,28.092,0.259985284,0.000606853,0.024167712,0
1696,2.087,120.369,41.361,0.298054949,0.000449291,0.020836905,0
1697,1.862,626.143,24.045,0.073136756,0.000504572,0.022545493,0
1698,1.86,272.715,29.622,0.478840918,0.000370406,0.019283557,0
