Label,GLRLM0,GLRLM1,GLRLM2,GLRLM3,GLRLM4,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
Healthy,1.909,293.478,1424.812,14336.787,24.957,26.69111969,23.98130194,22.43371943,25.46883657,0.286683969,0.420587413,0.492390285,0.332700807,0.04421958,0.043862189,0.047007748,0.050064176,1201.859717,980.3621884,864.0759331,1121.496537,0.00043397,0.000472151,0.000452397,0.000480544,0.020831936,0.021729046,0.021269619,0.021921318
Healthy,1.744,854.745,2173.766,7917.244,16.431,17.81595882,15.52493075,14.59330759,18.22714681,0.17371496,0.34100864,0.532843614,0.140589528,0.062697558,0.06458202,0.075837459,0.060428953,604.6383526,435.3476454,409.997426,645.6952909,0.00078305,0.000850784,0.000815556,0.00083256,0.027983031,0.029168199,0.028557947,0.028854109
Healthy,1.648,466.617,1985.619,7856.252,17.993,14.01930502,15.53878116,17.73294723,17.86911357,0.406854384,0.335653928,0.216920542,0.219941261,0.093128882,0.065624084,0.044424552,0.05196538,381.4800515,418.4626039,489.3738739,498.8760388,0.000715553,0.000674057,0.000620726,0.000632333,0.026749819,0.025962603,0.024914364,0.025146229
Healthy,1.762,521.861,1874.509,9357.934,19.078,19.49485199,19.93836565,19.64414414,22.47576177,0.326604615,0.311989739,0.255056113,0.077922578,0.062331901,0.054456723,0.065418685,0.055217688,721.2657658,709.3414127,738.8693694,948.4051247,0.000542255,0.000571426,0.000547638,0.000569028,0.023286367,0.023904509,0.023401669,0.0238543
Healthy,1.901,292.198,1433.593,14193.955,24.791,17.75611326,17.02216066,13.09202059,17.11357341,-0.029493272,-0.001267105,0.435094708,0.021707563,0.059705239,0.062038547,0.082615107,0.066791024,548.3455598,523.6038781,290.8667954,511.8767313,0.000680562,0.0007165,0.000745575,0.000718898,0.026087583,0.026767518,0.027305212,0.026812272
Healthy,1.934,538.198,1687.933,12304.626,21.098,30.98133848,25.14265928,25.48584299,33.80263158,0.657828337,0.756659604,0.768532945,0.604707413,0.061785916,0.0888563,0.07554616,0.050826191,1833.246461,1314.295014,1232.124196,2142.276316,0.000654681,0.000844789,0.000748059,0.000619144,0.025586738,0.029065255,0.02735067,0.02488261
Healthy,1.738,208.927,1420.156,12653.44,25.205,21.08301158,22.25900277,21.36872587,20.44044321,0.186217795,-0.084572051,0.063008936,0.155958228,0.045887702,0.053044883,0.053971971,0.051721315,746.5978121,863.6952909,776.3481338,731.2409972,0.000547845,0.000599481,0.00055944,0.000580777,0.023406092,0.024484307,0.023652479,0.024099325
Healthy,1.669,352.396,1781.511,9118.928,20.071,15.84684685,16.6468144,11.87194337,12.42520776,0.515240593,0.462421357,0.716875564,0.68859551,0.061348326,0.054374602,0.083208224,0.086006708,380.7683398,423.3753463,223.3880309,246.1288089,0.00062321,0.000633292,0.000646813,0.000696118,0.024964176,0.025165294,0.025432526,0.026384042
Healthy,1.806,531.925,1896.68,9741.365,18.846,17.62548263,17.40235457,17.74195624,14.46052632,0.046387235,0.134672977,0.085746821,0.455361936,0.078733849,0.075636807,0.081629003,0.079314727,717.1287001,666.6641274,723.7445302,422.450831,0.000816177,0.000814575,0.000822389,0.000856779,0.02856882,0.028540763,0.028677323,0.029270781
Healthy,1.891,223.958,1414.127,14131.301,25.135,18.17953668,17.01869806,15.15958816,16.52839335,0.025516684,0.073047643,0.278623553,0.176422166,0.059147428,0.067402712,0.069676552,0.059976863,599.0456885,546.1655125,403.1287001,484.7583102,0.00068843,0.000755346,0.00073191,0.000743836,0.026237945,0.027483566,0.027053826,0.027273364
Healthy,2.027,301.408,1412.138,15898.749,25.068,33.55662806,28.99030471,26.76962677,31.24307479,0.128901059,0.278043858,0.372559247,0.185719926,0.029927782,0.035636181,0.040030506,0.037765626,1793.582368,1443.50554,1230.554698,1605.967452,0.000412644,0.000446254,0.000425481,0.000437621,0.020313635,0.021124722,0.020627182,0.020919401
Healthy,2.03,244.857,1252.646,18170.724,28.286,45.32754183,41.98961219,34.56113256,36.0567867,0.056887315,0.155345601,0.433075729,0.342247891,0.026490254,0.026658217,0.027118582,0.029346526,3328.732947,2929.384349,1907.45045,2239.707756,0.000376825,0.000409086,0.000389455,0.00040501,0.019411973,0.020225875,0.019734603,0.020124849
Healthy,1.869,568.392,1806.757,10687.571,19.679,24.42792793,22.46537396,17.52638353,22.2700831,0.378066423,0.4515999,0.657130914,0.452039811,0.064686818,0.062821372,0.082887959,0.077160784,1150.687902,1003.229917,626.8288288,1002.594183,0.000537907,0.000569507,0.00063025,0.00064672,0.02319282,0.02386435,0.025104774,0.025430698
Healthy,1.578,1123.016,2726.655,5350.242,13.247,14.21428571,13.25207756,12.11389961,14.81440443,0.474343239,0.566130813,0.592397091,0.380260213,0.097027644,0.086507673,0.097933804,0.087111046,377.9813385,299.3559557,274.7599743,427.5235457,0.000814728,0.000825845,0.000848477,0.000825366,0.028543443,0.028737526,0.029128624,0.028729181
Healthy,1.766,466.6,1778.918,10022.513,20.029,15.07979408,13.68074792,13.4002574,14.31232687,0.027421822,0.18315178,0.222781198,0.129176789,0.073617957,0.081724197,0.079931022,0.074941113,399.029601,332.9369806,305.2072072,355.6932133,0.00077746,0.000818652,0.000848477,0.000821289,0.027882965,0.028612089,0.029128624,0.028658146
Healthy,1.622,431.003,1921.958,7963.836,18.666,18.34105534,18.39473684,19.95624196,21.16135734,0.369548981,0.402209796,0.271160682,0.198839103,0.071067896,0.058312475,0.053162089,0.054194887,620.1866152,576.5290859,692.5675676,775.849723,0.000539356,0.00056591,0.000541013,0.000551283,0.023224044,0.02378887,0.023259678,0.023479416
Healthy,1.599,600.052,2182.812,6789.017,16.388,12.15894466,13.4134349,13.56113256,12.00138504,0.321237796,0.108118901,0.04038442,0.248231873,0.080670247,0.07902059,0.07424072,0.075538029,255.6827542,301.7222992,308.1274131,238.5207756,0.000935229,0.000963966,0.000956141,0.000953175,0.030581518,0.0310478,0.030921528,0.030873536
Healthy,1.975,214.52,1299.65,16615.02,27.276,26.93758044,25.29293629,22.26576577,23.14196676,-0.005330088,0.041190697,0.260112687,0.163708357,0.039328118,0.036980008,0.048321984,0.04705392,1130.016088,1054.114266,805.9916345,915.5685596,0.000474758,0.000502365,0.000475172,0.000509319,0.021788936,0.022413507,0.021798436,0.022568104
Healthy,1.817,429.594,1717.846,10885.591,20.752,15.4980695,14.68767313,14.35907336,15.05817175,0.098357848,0.216707296,0.289240565,0.144338221,0.065840214,0.079167645,0.0671326,0.076809038,435.992278,355.3455679,375.1158301,422.4307479,0.000784913,0.000786519,0.000746196,0.000791075,0.028016306,0.028044954,0.027316583,0.028126064
Healthy,1.848,361.83,1606.585,11842.649,22.098,30.25675676,30.37049861,25.77863578,27.35457064,0.184376904,0.127217892,0.350031272,0.277652398,0.039292659,0.027711832,0.039806172,0.040868117,1458.292793,1474.653047,1059.813385,1203.704986,0.000421754,0.0004628,0.000430243,0.000463759,0.020536645,0.021512776,0.020742293,0.021535058
Healthy,1.776,380.593,1765.812,10009.799,20.137,16.36036036,16.1031856,15.46396396,16.02631579,0.133292381,0.095958868,0.196898012,0.17196596,0.064327266,0.073942719,0.066886731,0.062228146,463.4118404,467.9799169,408.5965251,424.1177285,0.000683461,0.000747433,0.000718244,0.000723694,0.02614308,0.027339226,0.026800083,0.026901558
Healthy,1.798,321.565,1593.311,11635.896,22.388,15.08815959,14.79570637,12.8030888,15.24445983,0.069811437,0.110935871,0.348266254,0.079182811,0.068047376,0.077006886,0.08327611,0.072416844,383.2039897,366.0533241,268.7850708,379.7278393,0.000752821,0.00078628,0.000782015,0.000787479,0.027437588,0.028040678,0.027964527,0.028062049
Healthy,1.905,282.548,1459.785,13926.873,24.335,24.18854569,23.61565097,24.14350064,24.16966759,0.14728502,0.115811643,0.066249317,0.123790644,0.039095773,0.045321608,0.048456522,0.045169267,929.1164736,946.3926593,988.7805663,943.2098338,0.000489665,0.000526345,0.00050333,0.000512916,0.022128377,0.022942201,0.02243502,0.022647653
Healthy,1.903,173.439,1291.701,15834.912,27.548,19.69498069,21.76038781,18.75868726,16.69113573,0.008257649,-0.162014013,0.02667583,0.253876535,0.050216374,0.053485182,0.061687712,0.068025918,652.8880309,770.7437673,636.6518662,491.300554,0.000613479,0.000606195,0.000626523,0.000649118,0.024768506,0.024621037,0.025030438,0.025477801
Healthy,1.651,819.353,2170.307,7156.928,16.433,21.03989704,19.10457064,18.36293436,20.88573407,0.00241753,0.200508047,0.229278355,0.003054102,0.054612809,0.054537666,0.060421594,0.065818766,722.3140283,592.2236842,605.4195624,731.1433518,0.000647435,0.00065871,0.000645778,0.000672138,0.025444735,0.025665347,0.025412166,0.025925632
Healthy,1.695,255.43,1582.979,10620.695,22.556,10.29214929,10.50831025,8.414414414,9.572022161,0.123388548,0.046905591,0.359918344,0.226846866,0.09640584,0.090498235,0.119011118,0.102929592,170.5250965,180.0858726,117.3050193,147.9376731,0.001193623,0.001275936,0.001355534,0.001282171,0.034548854,0.035720246,0.036817573,0.035807409
Healthy,1.786,291.639,1586.367,11543.838,22.52,12.36229086,14.63227147,15.07593308,13.81855956,0.46602822,0.301104581,0.271177845,0.373056133,0.079222499,0.067540108,0.064016372,0.072030792,249.9633205,340.9937673,359.8507079,306.7119114,0.000805411,0.00082033,0.000765658,0.00079755,0.028379765,0.028641407,0.027670528,0.028240926
Healthy,1.551,735.27,2332.146,6133.803,15.384,11.8037323,11.34626039,11.75675676,12.86565097,0.145396377,0.240079448,0.17685702,0.056919225,0.08538834,0.087789057,0.083531897,0.077065397,239.1473616,209.533241,231.2136422,265.8642659,0.000946203,0.001023674,0.000972084,0.000963486,0.030760408,0.03199491,0.031178254,0.031040076
Healthy,1.82,589.863,2059.209,8892.536,17.321,10.90926641,11.64612188,10.61261261,11.96883657,0.52844341,0.392318938,0.443318095,0.413138241,0.088621775,0.082748997,0.107128099,0.086839269,214.0289575,254.2347645,216.1570142,247.5865651,0.000912247,0.000963247,0.000972291,0.000916967,0.030203428,0.031036213,0.031181574,0.030281456
Healthy,1.817,279.832,1579.446,11746.48,22.524,18.55341055,16.70844875,14.76512227,19.05401662,0.155324758,0.21671254,0.420008177,0.138525951,0.062639235,0.073602633,0.069800411,0.045688367,633.1196911,534.0671745,372.0534106,592.9875346,0.000580558,0.000676215,0.000669174,0.000602599,0.024094782,0.026004132,0.025868406,0.024547883
Healthy,1.831,438.734,1698.186,11037.998,20.943,28.45366795,24.4632964,24.21492921,27.91551247,0.122721583,0.333453345,0.344848058,0.136510638,0.038762213,0.046412558,0.04248727,0.043242047,1290.887387,993.9854571,969.027027,1279.454294,0.000429415,0.000483182,0.00045219,0.000490136,0.020722319,0.021981399,0.021264751,0.022139013
Healthy,1.953,201.491,1299.992,16263.939,27.224,25.20656371,23.62188366,21.2007722,27.43144044,0.575750223,0.646738273,0.746610617,0.539740159,0.046141939,0.056632538,0.061226558,0.039599418,1229.250322,1031.977839,790.003861,1358.700139,0.000452397,0.000489417,0.0004907,0.000468555,0.021269619,0.02212276,0.022151756,0.021646121
Healthy,1.793,326.083,1692.532,10667.311,21.033,17.5978121,17.00554017,14.35006435,16.27631579,0.219568464,0.287857579,0.490656289,0.348321662,0.062326446,0.065228536,0.077135722,0.062744034,522.6711712,484.0069252,350.7335907,436.2901662,0.000611408,0.000618665,0.000622382,0.000633052,0.024726674,0.024872971,0.024947583,0.025160529
Healthy,1.727,799.372,2257.766,7516.124,15.845,7.607464607,8.548476454,7.726512227,7.672437673,0.366168738,0.145211087,0.305420805,0.312000635,0.118702771,0.113635172,0.127354876,0.123761097,93.97812098,119.9279778,96.27734878,96.11842105,0.001587426,0.001587906,0.001550986,0.001610686,0.039842513,0.039848538,0.039382555,0.040133357
Healthy,1.846,371.211,1738.051,10925.433,20.469,9.486486486,9.982686981,10.56241956,11.08033241,0.336780506,0.184200784,0.111048274,0.065351392,0.103275689,0.104591322,0.087631825,0.09273571,152.2458172,168.9993075,186.5019305,201.1232687,0.001171883,0.001205917,0.001183478,0.001153162,0.034232783,0.034726309,0.034401715,0.033958242
Healthy,1.701,491.996,1953.114,8424.518,18.266,16.35842986,15.74168975,14.58751609,14.61911357,0.492176527,0.533880335,0.565991815,0.569454868,0.062754679,0.060557951,0.077891556,0.076852607,438.8848134,411.4466759,389.0804376,377.8490305,0.000631492,0.000696357,0.000682632,0.000698036,0.025129503,0.026388586,0.026127236,0.026420371
Healthy,2.091,100.681,1019.982,23820.607,34.783,26.47297297,24.40235457,26.29343629,28.30609418,0.060484863,0.254083417,0.03445114,-0.067808983,0.039440198,0.039791954,0.040950848,0.041864551,1222.240026,984.5436288,1257.879022,1410.024931,0.000473722,0.000506442,0.000483454,0.000487978,0.021765167,0.022504262,0.02198758,0.022090219
Healthy,2.054,92.105,1001.299,23598.578,35.391,35.72779923,34.86911357,32.89124839,34.11842105,0.120839096,0.15829047,0.323672346,0.273198131,0.031758916,0.029077676,0.030652468,0.031783847,2175.64157,2090.539474,1722.554054,1856.237535,0.000399186,0.000419637,0.000392146,0.000424193,0.019979633,0.020485041,0.01980268,0.020595945
Healthy,2.017,250.977,1285.844,17681.638,27.671,30.60617761,30.15166205,33.7046332,33.71398892,0.210715112,0.176004738,0.036602145,0.014735386,0.025136673,0.03172218,0.02790446,0.031607053,1432.921493,1520.551939,1829.932432,1783.647507,0.000413058,0.000438341,0.000420512,0.000430188,0.020323825,0.020936588,0.020506378,0.020740968
Healthy,1.751,385.163,1735.555,10177.865,20.595,21.31467181,23.56301939,15.06435006,17.83933518,0.488975886,0.406679309,0.738838754,0.650021857,0.063756944,0.067441434,0.111581124,0.082477804,866.4099099,1003.827562,442.8597169,591.300554,0.000684703,0.000750551,0.00102488,0.000789157,0.026166828,0.027396178,0.032013753,0.028091941
Healthy,2.041,114.231,1072.314,21635.703,33.041,27.53796654,30.47091413,31.75353925,27.41066482,0.611009556,0.525836852,0.477800617,0.626399445,0.040472465,0.039392964,0.032891001,0.042247707,1259.85843,1547.250693,1674.644144,1221.046399,0.000398358,0.000411724,0.000383864,0.000428269,0.019958896,0.020290977,0.019592455,0.020694671
Healthy,1.92,348.46,1588.414,12808.462,22.368,23.67824968,25.98130194,29.35070785,30.16689751,0.296028176,0.197803985,0.004928341,0.002174365,0.04407366,0.034303718,0.03462596,0.03653352,943.976834,1084.659972,1355.752252,1362.112881,0.000467304,0.000479585,0.00045426,0.000479585,0.021617216,0.02189943,0.021313379,0.02189943
Healthy,1.717,1021.09,2561.431,6384.351,13.985,13.35842986,10.7299169,10.32818533,14.89542936,0.207812809,0.490619621,0.521708483,0.082074579,0.126151001,0.111923137,0.123333946,0.083821654,373.6866152,233.8947368,204.6229086,419.8704986,0.001276856,0.001304711,0.00133897,0.001102566,0.035733122,0.036120784,0.036591939,0.033204909
Healthy,1.901,726.724,1948.892,10216.877,18.237,20.47619048,19.50831025,18.23101673,21.76038781,0.136030229,0.215541166,0.300567089,0.07495384,0.065503106,0.06717586,0.072948399,0.065884203,811.7310167,752.6301939,656.6737452,884.0055402,0.000541427,0.000578619,0.000585735,0.000572385,0.023268578,0.024054508,0.024201956,0.023924563
Healthy,1.894,261.224,1330.296,15409.127,26.734,31.4954955,30.1101108,24.69047619,26.72576177,0.476833171,0.520422344,0.69687118,0.588440388,0.028699081,0.034890828,0.051884364,0.050896613,1609.236808,1501.159972,1066.460103,1310.515235,0.000424031,0.000457764,0.000422375,0.000472871,0.020592021,0.021395418,0.020551762,0.021745593
Healthy,1.839,212.718,1400.764,13631.6,25.394,14.89382239,15.76523546,16.6962677,17.11634349,0.232209088,0.184767311,0.074459259,0.100998174,0.076356578,0.073615489,0.058419091,0.059826512,402.505148,425.384349,465.4440154,469.2313019,0.00070106,0.000715301,0.000680355,0.00069348,0.02647753,0.026745113,0.026083614,0.026334007
Healthy,1.874,478.721,1831.236,10548.342,19.392,14.12226512,13.51108033,12.58944659,14.02908587,0.030612991,0.077435545,0.133105939,0.033923359,0.081527476,0.076710581,0.091317435,0.062637706,359.997426,328.0941828,292.6512227,345.8947368,0.000834605,0.000879079,0.000949722,0.000889151,0.028889524,0.029649272,0.030817568,0.029818629
Healthy,1.692,678.621,2070.993,8056.167,17.25,10.54633205,10.22091413,11.22844273,12.08379501,0.326811713,0.292454014,0.150468866,0.055262227,0.104401946,0.107967203,0.104080921,0.100194125,206.6441441,192.3552632,237.6274131,267.4757618,0.001165258,0.00129416,0.001249733,0.001211192,0.034135874,0.035974438,0.035351562,0.034802184
Healthy,1.77,394.423,1723.204,10363.093,20.698,17.81467181,18.1966759,16.01737452,15.28947368,0.266931289,0.239700487,0.387147197,0.416035942,0.07111541,0.056516389,0.080547846,0.078793974,552.4337194,571.2216066,481.0341055,442.632964,0.000633562,0.000647919,0.000657166,0.000765418,0.025170666,0.02545426,0.025635244,0.027666183
Healthy,1.703,670.454,2195.946,7445.995,16.234,20.55920206,22.17313019,18.04890605,14.67797784,0.248902606,0.13269364,0.355310085,0.571924444,0.058857648,0.062596323,0.070381316,0.083498213,715.7702703,818.099723,588.1209781,402.6322715,0.000516167,0.000581737,0.000556541,0.000603798,0.022719309,0.024119217,0.023591123,0.024572292
Healthy,1.566,1042.189,2731.058,5257.691,13.138,11.01737452,10.27770083,8.927284427,11.40858726,0.259173838,0.299379117,0.434807584,0.156836018,0.108898512,0.109565189,0.123732185,0.095467453,220.3236808,197.3317175,156.51287,236.465374,0.001052211,0.001138295,0.001267332,0.001100648,0.032437794,0.033738629,0.035599605,0.03317601
Healthy,1.825,511.472,1849.659,9983.95,19.23,20.26705277,21.3601108,21.90540541,20.64958449,0.170387452,0.128850594,0.046599695,0.169989633,0.059970963,0.051392309,0.059842219,0.053744348,715.6428571,748.6509695,806.0997426,697.8905817,0.000543911,0.0005544,0.000541841,0.000559916,0.023321905,0.023545706,0.023277474,0.023662534
Healthy,1.795,289.397,1624.544,11134.691,21.889,13.06692407,12.36426593,12.24195624,13.63227147,0.52216738,0.504808963,0.526297356,0.443326819,0.071756955,0.091162988,0.090920693,0.079276642,286.2393822,281.6606648,266.6962677,317.0283934,0.000752821,0.000813376,0.000795473,0.00078604,0.027437588,0.028519751,0.028204127,0.028036402
Healthy,1.631,335.722,1693.977,9543.468,21.133,17.28442728,17.55124654,16.7039897,15.11495845,0.225470965,0.217566748,0.262236827,0.445040722,0.087043622,0.084489306,0.070973343,0.077271785,699.0823681,686.0900277,656.6473616,461.1495845,0.000810794,0.000817692,0.000831913,0.000883156,0.028474449,0.028595322,0.028842902,0.029717938
Healthy,1.666,757.384,2263.517,7019.503,15.774,8.741312741,8.75,8.208494208,8.058864266,0.216826803,0.138872387,0.192298037,0.244737973,0.138977708,0.135195183,0.133776648,0.146138851,145.6949807,146.184903,131.001287,128.1142659,0.001929881,0.002078282,0.002210015,0.002250693,0.043930408,0.045588175,0.047010794,0.047441464
Healthy,1.778,581.233,2055.464,8546.141,17.309,17.16216216,17.18975069,15.00707851,16.55124654,0.026905313,-0.019203363,0.176230566,0.072144862,0.055467426,0.065338054,0.073773037,0.064271356,488.2355212,514.0692521,415.0456885,467.765928,0.000714311,0.000735683,0.000744539,0.000735444,0.026726589,0.027123485,0.027286248,0.027119064
